[2024-05-12 08:40:57] Options: Namespace(dataset='sp', learning_rate=0.0001, tasks_per_batch=8, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[10000, 20000], num_test_tasks=10000, print_freq=8, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2, 3], scratch='', num_gpus=1, debug_loader=False, split=4, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-12 08:40:57] Checkpoint Directory: checkpoint

[2024-05-12 08:41:12] Task [8/20010], Train Loss: 1.8726923, Train Accuracy: 0.7428572, Used Classes: [('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-12 10:55:29] Task [5376/20010], Train Loss: 0.4321476, Train Accuracy: 0.9000000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',)]
[2024-05-12 10:55:41] Task [5384/20010], Train Loss: 0.8745334, Train Accuracy: 0.8625000, Used Classes: [('HC_Finalization_of_operation',), ('HC_Mobilization_of_ascending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Creation_of_stoma',)]
[2024-05-12 10:55:53] Task [5392/20010], Train Loss: 0.5795804, Train Accuracy: 0.8500001, Used Classes: [('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',), ('CA_Incision',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',)]
[2024-05-12 10:56:05] Task [5400/20010], Train Loss: 0.4098471, Train Accuracy: 0.9250000, Used Classes: [('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',)]
[2024-05-12 10:56:17] Task [5408/20010], Train Loss: 0.1355291, Train Accuracy: 0.9375001, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-12 10:56:29] Task [5416/20010], Train Loss: 0.3737461, Train Accuracy: 0.9000000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Incision',)]
[2024-05-12 10:56:41] Task [5424/20010], Train Loss: 0.2678723, Train Accuracy: 0.9250000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-12 10:56:53] Task [5432/20010], Train Loss: 0.7499044, Train Accuracy: 0.8250000, Used Classes: [('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',), ('CA_Incision',)]
[2024-05-12 10:57:05] Task [5440/20010], Train Loss: 0.6391503, Train Accuracy: 0.8750000, Used Classes: [('LH_Preparation',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 10:57:17] Task [5448/20010], Train Loss: 0.5624245, Train Accuracy: 0.8875000, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Rhexis',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',)]
[2024-05-12 10:57:29] Task [5456/20010], Train Loss: 0.5211877, Train Accuracy: 0.8625000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Exception',), ('HC_Mobilization_of_ascending_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-12 10:57:41] Task [5464/20010], Train Loss: 0.0872138, Train Accuracy: 0.9625000, Used Classes: [('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Rhexis',)]
[2024-05-12 10:57:53] Task [5472/20010], Train Loss: 0.7071296, Train Accuracy: 0.8625001, Used Classes: [('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Suturing',), ('LH_Specimen_Removal',)]
[2024-05-12 10:58:05] Task [5480/20010], Train Loss: 0.6811451, Train Accuracy: 0.8250000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Exception',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-12 10:58:17] Task [5488/20010], Train Loss: 0.6046868, Train Accuracy: 0.8250000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-12 10:58:29] Task [5496/20010], Train Loss: 0.2998971, Train Accuracy: 0.9000000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Preparation',)]
[2024-05-12 10:58:41] Task [5504/20010], Train Loss: 0.0534197, Train Accuracy: 0.9875000, Used Classes: [('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-12 10:58:53] Task [5512/20010], Train Loss: 0.3328636, Train Accuracy: 0.9375000, Used Classes: [('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-12 10:59:05] Task [5520/20010], Train Loss: 0.2162588, Train Accuracy: 0.9000000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_ascending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-05-12 10:59:17] Task [5528/20010], Train Loss: 0.3618747, Train Accuracy: 0.9000000, Used Classes: [('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',)]
[2024-05-12 10:59:29] Task [5536/20010], Train Loss: 0.3094214, Train Accuracy: 0.8875000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',)]
[2024-05-12 10:59:41] Task [5544/20010], Train Loss: 0.5845935, Train Accuracy: 0.8625000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-12 10:59:53] Task [5552/20010], Train Loss: 0.2537796, Train Accuracy: 0.9500000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Finalization_of_operation',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-12 11:00:05] Task [5560/20010], Train Loss: 0.6298278, Train Accuracy: 0.8375000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-12 11:00:17] Task [5568/20010], Train Loss: 0.5727606, Train Accuracy: 0.8625000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Creation_of_stoma',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-12 11:00:29] Task [5576/20010], Train Loss: 0.4697803, Train Accuracy: 0.9000000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Specimen_Removal',)]
[2024-05-12 11:00:41] Task [5584/20010], Train Loss: 0.4508507, Train Accuracy: 0.9125000, Used Classes: [('GR_Idle',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-12 11:00:53] Task [5592/20010], Train Loss: 0.4336581, Train Accuracy: 0.9250000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-12 11:01:05] Task [5600/20010], Train Loss: 0.7399428, Train Accuracy: 0.8875000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',), ('CA_Incision',), ('CA_Lens_implant_setting-up',)]
[2024-05-12 11:01:17] Task [5608/20010], Train Loss: 0.9657073, Train Accuracy: 0.8000000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Creation_of_stoma',), ('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-05-12 11:01:29] Task [5616/20010], Train Loss: 0.6982636, Train Accuracy: 0.9000000, Used Classes: [('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Incision',)]
[2024-05-12 11:01:41] Task [5624/20010], Train Loss: 0.5658318, Train Accuracy: 0.9375001, Used Classes: [('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',)]
[2024-05-12 11:01:53] Task [5632/20010], Train Loss: 0.9432161, Train Accuracy: 0.8500000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Suturing',), ('LH_Specimen_Removal',)]
[2024-05-12 11:02:04] Task [5640/20010], Train Loss: 0.1637317, Train Accuracy: 0.9500000, Used Classes: [('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-12 11:02:16] Task [5648/20010], Train Loss: 0.5123867, Train Accuracy: 0.9125000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-12 11:02:28] Task [5656/20010], Train Loss: 0.5644606, Train Accuracy: 0.8500000, Used Classes: [('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 11:02:41] Task [5664/20010], Train Loss: 0.2697349, Train Accuracy: 0.9000000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-12 11:02:53] Task [5672/20010], Train Loss: 0.6514925, Train Accuracy: 0.8875000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Rhexis',), ('CA_Capsule_Polishing',)]
[2024-05-12 11:03:05] Task [5680/20010], Train Loss: 0.2916769, Train Accuracy: 0.9250001, Used Classes: [('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',)]
[2024-05-12 11:03:16] Task [5688/20010], Train Loss: 0.9596894, Train Accuracy: 0.8375000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Viscous_agent_removal',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',)]
[2024-05-12 11:03:28] Task [5696/20010], Train Loss: 0.2450079, Train Accuracy: 0.9375001, Used Classes: [('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Washing',)]
[2024-05-12 11:03:40] Task [5704/20010], Train Loss: 0.8426542, Train Accuracy: 0.9125000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-12 11:03:52] Task [5712/20010], Train Loss: 0.1063316, Train Accuracy: 0.9875000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-12 11:04:04] Task [5720/20010], Train Loss: 0.4270636, Train Accuracy: 0.8875000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-12 11:04:16] Task [5728/20010], Train Loss: 0.8185636, Train Accuracy: 0.9000000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-12 11:04:28] Task [5736/20010], Train Loss: 0.9338504, Train Accuracy: 0.8125000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',)]
[2024-05-12 11:04:40] Task [5744/20010], Train Loss: 0.9037443, Train Accuracy: 0.8500001, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',), ('CA_Hydrodissection',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-12 11:04:52] Task [5752/20010], Train Loss: 0.5717692, Train Accuracy: 0.8250000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Lens_implant_setting-up',)]
[2024-05-12 11:05:04] Task [5760/20010], Train Loss: 0.4522854, Train Accuracy: 0.9375001, Used Classes: [('CA_Rhexis',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',)]
[2024-05-12 11:05:16] Task [5768/20010], Train Loss: 0.5640073, Train Accuracy: 0.8375000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-12 11:05:28] Task [5776/20010], Train Loss: 0.5419466, Train Accuracy: 0.8625000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',), ('HC_Finalization_of_operation',), ('HC_Mobilization_of_transverse_colon',)]
[2024-05-12 11:05:40] Task [5784/20010], Train Loss: 0.3989919, Train Accuracy: 0.8750000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-12 11:05:52] Task [5792/20010], Train Loss: 0.2671978, Train Accuracy: 0.9500000, Used Classes: [('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',)]
[2024-05-12 11:06:04] Task [5800/20010], Train Loss: 0.7037027, Train Accuracy: 0.8500000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Suturing',)]
[2024-05-12 11:06:16] Task [5808/20010], Train Loss: 0.5085921, Train Accuracy: 0.9000000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_splenic_flexure',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-12 11:06:28] Task [5816/20010], Train Loss: 0.6298245, Train Accuracy: 0.8625000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 11:06:40] Task [5824/20010], Train Loss: 0.4953117, Train Accuracy: 0.8625000, Used Classes: [('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-12 11:06:52] Task [5832/20010], Train Loss: 0.2915509, Train Accuracy: 0.9250001, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Seminal_vesicle_dissection',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-12 11:07:04] Task [5840/20010], Train Loss: 1.0896555, Train Accuracy: 0.8375000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-12 11:07:16] Task [5848/20010], Train Loss: 0.4960335, Train Accuracy: 0.8750001, Used Classes: [('HC_Exception',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Finalization_of_operation',)]
[2024-05-12 11:07:28] Task [5856/20010], Train Loss: 0.6912205, Train Accuracy: 0.8125001, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Creation_of_stoma',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-12 11:07:40] Task [5864/20010], Train Loss: 0.5761747, Train Accuracy: 0.8875000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-12 11:07:52] Task [5872/20010], Train Loss: 0.3833757, Train Accuracy: 0.8875000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 11:08:04] Task [5880/20010], Train Loss: 0.4337735, Train Accuracy: 0.9375001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',)]
[2024-05-12 11:08:16] Task [5888/20010], Train Loss: 0.3956088, Train Accuracy: 0.8625000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-12 11:08:28] Task [5896/20010], Train Loss: 0.2074352, Train Accuracy: 0.9625000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-12 11:08:40] Task [5904/20010], Train Loss: 0.4290990, Train Accuracy: 0.9125000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',)]
[2024-05-12 11:08:52] Task [5912/20010], Train Loss: 0.4972765, Train Accuracy: 0.9000000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Idle',)]
[2024-05-12 11:09:05] Task [5920/20010], Train Loss: 0.6670749, Train Accuracy: 0.8875000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Finalization_of_operation',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-12 11:09:17] Task [5928/20010], Train Loss: 0.3573384, Train Accuracy: 0.9125000, Used Classes: [('GR_Idle',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-12 11:09:29] Task [5936/20010], Train Loss: 0.1601933, Train Accuracy: 0.9250000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 11:09:41] Task [5944/20010], Train Loss: 0.4806258, Train Accuracy: 0.8875000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 11:09:53] Task [5952/20010], Train Loss: 0.3991418, Train Accuracy: 0.9250000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Hydrodissection',), ('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',)]
[2024-05-12 11:10:05] Task [5960/20010], Train Loss: 0.3974286, Train Accuracy: 0.9375001, Used Classes: [('CA_Incision',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',)]
[2024-05-12 11:10:17] Task [5968/20010], Train Loss: 0.5452431, Train Accuracy: 0.8500000, Used Classes: [('CA_Hydrodissection',), ('CA_Incision',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',)]
[2024-05-12 11:10:29] Task [5976/20010], Train Loss: 0.3645673, Train Accuracy: 0.9125000, Used Classes: [('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-12 11:10:41] Task [5984/20010], Train Loss: 0.9883520, Train Accuracy: 0.8875000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Incision',), ('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',)]
[2024-05-12 11:10:52] Task [5992/20010], Train Loss: 0.3879201, Train Accuracy: 0.9125000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-12 11:11:05] Task [6000/20010], Train Loss: 1.1083604, Train Accuracy: 0.8375001, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-12 11:11:17] Task [6008/20010], Train Loss: 0.4198319, Train Accuracy: 0.9125000, Used Classes: [('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-12 11:11:28] Task [6016/20010], Train Loss: 0.3866669, Train Accuracy: 0.9125000, Used Classes: [('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Washing',)]
[2024-05-12 11:11:40] Task [6024/20010], Train Loss: 0.4812370, Train Accuracy: 0.8625000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Finalization_of_operation',), ('HC_Mobilization_of_transverse_colon',)]
[2024-05-12 11:11:52] Task [6032/20010], Train Loss: 0.6316381, Train Accuracy: 0.9000000, Used Classes: [('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-05-12 11:12:04] Task [6040/20010], Train Loss: 0.0702442, Train Accuracy: 0.9875000, Used Classes: [('LH_Preparation',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 11:12:16] Task [6048/20010], Train Loss: 0.1817728, Train Accuracy: 0.9500000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Incision',), ('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',)]
