[2024-05-12 18:56:26] Options: Namespace(dataset='sp', learning_rate=1e-05, tasks_per_batch=8, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[100, 1000, 5000, 10000, 20000], num_test_tasks=10000, print_freq=8, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2, 3], scratch='', num_gpus=1, debug_loader=False, split=4, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-12 18:56:26] Checkpoint Directory: checkpoint

[2024-05-12 18:56:42] Task [8/20010], Train Loss: 3.9376798, Train Accuracy: 0.6571428, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-12 22:44:33] Task [4976/20010], Train Loss: 2.3140509, Train Accuracy: 0.6750000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',)]
[2024-05-12 22:44:45] Task [4984/20010], Train Loss: 0.6048991, Train Accuracy: 0.8500001, Used Classes: [('LH_Preparation',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',)]
[2024-05-12 22:44:57] Task [4992/20010], Train Loss: 1.5271299, Train Accuracy: 0.7500000, Used Classes: [('HC_Finalization_of_operation',), ('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Mobilization_of_transverse_colon',)]
[2024-05-12 22:45:09] Task [5000/20010], Train Loss: 2.6487391, Train Accuracy: 0.6500000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-12 23:36:20] Task [5000/20010], Test Accuracy: 66.2760013, Test Confidence: 0.4060427
[2024-05-12 23:36:32] Task [5008/20010], Train Loss: 1.8613881, Train Accuracy: 0.6875000, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-12 23:36:44] Task [5016/20010], Train Loss: 1.2914134, Train Accuracy: 0.7000000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Preparation',)]
[2024-05-12 23:36:56] Task [5024/20010], Train Loss: 1.9106841, Train Accuracy: 0.8375000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-12 23:37:08] Task [5032/20010], Train Loss: 1.1075639, Train Accuracy: 0.8375000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-12 23:37:20] Task [5040/20010], Train Loss: 1.4425521, Train Accuracy: 0.8000000, Used Classes: [('HC_Exception',), ('HC_Creation_of_stoma',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-12 23:37:32] Task [5048/20010], Train Loss: 1.8845696, Train Accuracy: 0.7000000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_removal',), ('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',)]
[2024-05-12 23:37:44] Task [5056/20010], Train Loss: 3.0469921, Train Accuracy: 0.6375000, Used Classes: [('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Exception',), ('HC_Creation_of_stoma',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Finalization_of_operation',)]
[2024-05-12 23:37:56] Task [5064/20010], Train Loss: 1.8415388, Train Accuracy: 0.6750000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Hydrodissection',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',)]
[2024-05-12 23:38:08] Task [5072/20010], Train Loss: 1.6544627, Train Accuracy: 0.7250000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-12 23:38:21] Task [5080/20010], Train Loss: 1.9548075, Train Accuracy: 0.6625000, Used Classes: [('LH_Washing',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 23:38:33] Task [5088/20010], Train Loss: 1.6627203, Train Accuracy: 0.7750000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Preparation',), ('LH_Suturing',)]
[2024-05-12 23:38:45] Task [5096/20010], Train Loss: 1.7627769, Train Accuracy: 0.7875000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Finalization_of_operation',), ('HC_Exception',)]
[2024-05-12 23:38:57] Task [5104/20010], Train Loss: 1.2289897, Train Accuracy: 0.7625001, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Incision',)]
[2024-05-12 23:39:08] Task [5112/20010], Train Loss: 2.4708817, Train Accuracy: 0.7625000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Finalization_of_operation',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',)]
[2024-05-12 23:39:20] Task [5120/20010], Train Loss: 2.1955419, Train Accuracy: 0.7250000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',)]
[2024-05-12 23:39:32] Task [5128/20010], Train Loss: 1.8360208, Train Accuracy: 0.7000000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_transverse_colon',), ('HC_Finalization_of_operation',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Exception',)]
[2024-05-12 23:39:44] Task [5136/20010], Train Loss: 2.7492995, Train Accuracy: 0.7125000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_transverse_colon',), ('HC_Creation_of_stoma',)]
[2024-05-12 23:39:56] Task [5144/20010], Train Loss: 0.6415160, Train Accuracy: 0.8625001, Used Classes: [('LH_Suturing',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 23:40:08] Task [5152/20010], Train Loss: 0.7786340, Train Accuracy: 0.8500000, Used Classes: [('LH_Washing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',)]
[2024-05-12 23:40:20] Task [5160/20010], Train Loss: 0.3512244, Train Accuracy: 0.9125000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',)]
[2024-05-12 23:40:33] Task [5168/20010], Train Loss: 0.7265191, Train Accuracy: 0.8500000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-12 23:40:45] Task [5176/20010], Train Loss: 1.5025698, Train Accuracy: 0.7750000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-12 23:40:57] Task [5184/20010], Train Loss: 2.1227138, Train Accuracy: 0.6500000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Creation_of_stoma',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-12 23:41:09] Task [5192/20010], Train Loss: 3.1489117, Train Accuracy: 0.6250001, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-12 23:41:21] Task [5200/20010], Train Loss: 1.4145130, Train Accuracy: 0.7500001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',), ('CA_Incision',)]
[2024-05-12 23:41:33] Task [5208/20010], Train Loss: 2.4868064, Train Accuracy: 0.7500000, Used Classes: [('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Washing',)]
[2024-05-12 23:41:45] Task [5216/20010], Train Loss: 2.3965485, Train Accuracy: 0.7500000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Preparation',)]
[2024-05-12 23:41:57] Task [5224/20010], Train Loss: 2.9390206, Train Accuracy: 0.7250000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Rhexis',)]
[2024-05-12 23:42:09] Task [5232/20010], Train Loss: 3.3642802, Train Accuracy: 0.7125000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Incision',), ('CA_Hydrodissection',)]
[2024-05-12 23:42:21] Task [5240/20010], Train Loss: 1.3792181, Train Accuracy: 0.6875000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Preparation',)]
[2024-05-12 23:42:33] Task [5248/20010], Train Loss: 1.2819295, Train Accuracy: 0.7500001, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Washing',), ('LH_Specimen_Removal',)]
[2024-05-12 23:42:45] Task [5256/20010], Train Loss: 1.1986234, Train Accuracy: 0.7625000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',)]
[2024-05-12 23:42:57] Task [5264/20010], Train Loss: 2.2309213, Train Accuracy: 0.6875000, Used Classes: [('GR_Idle',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Bladder_neck_reconstruction',), ('GR_Prostatic_pedicle_control',)]
[2024-05-12 23:43:09] Task [5272/20010], Train Loss: 1.3017905, Train Accuracy: 0.7875000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',), ('CA_Incision',), ('CA_Rhexis',)]
[2024-05-12 23:43:21] Task [5280/20010], Train Loss: 2.3951948, Train Accuracy: 0.7125000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',)]
[2024-05-12 23:43:33] Task [5288/20010], Train Loss: 1.7796078, Train Accuracy: 0.7875000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 23:43:45] Task [5296/20010], Train Loss: 2.2701530, Train Accuracy: 0.7750000, Used Classes: [('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Preparation',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-12 23:43:57] Task [5304/20010], Train Loss: 2.4625349, Train Accuracy: 0.7500000, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 23:44:08] Task [5312/20010], Train Loss: 1.4772130, Train Accuracy: 0.8000000, Used Classes: [('CA_Incision',), ('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',)]
[2024-05-12 23:44:21] Task [5320/20010], Train Loss: 1.2278171, Train Accuracy: 0.8000000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-12 23:44:33] Task [5328/20010], Train Loss: 1.4366148, Train Accuracy: 0.7750000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Incision',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',)]
[2024-05-12 23:44:45] Task [5336/20010], Train Loss: 2.1057494, Train Accuracy: 0.7000000, Used Classes: [('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',)]
[2024-05-12 23:44:57] Task [5344/20010], Train Loss: 0.7571495, Train Accuracy: 0.8375000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 23:45:08] Task [5352/20010], Train Loss: 1.1006328, Train Accuracy: 0.7750000, Used Classes: [('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',)]
[2024-05-12 23:45:20] Task [5360/20010], Train Loss: 1.6630175, Train Accuracy: 0.6875000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-12 23:45:32] Task [5368/20010], Train Loss: 0.9776270, Train Accuracy: 0.8000000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',), ('CA_Incision',), ('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-12 23:45:44] Task [5376/20010], Train Loss: 1.1705085, Train Accuracy: 0.7625000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Exception',)]
[2024-05-12 23:45:56] Task [5384/20010], Train Loss: 1.7366958, Train Accuracy: 0.7500000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-12 23:46:09] Task [5392/20010], Train Loss: 1.2979836, Train Accuracy: 0.7250000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-12 23:46:21] Task [5400/20010], Train Loss: 1.6013018, Train Accuracy: 0.8000000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-12 23:46:33] Task [5408/20010], Train Loss: 1.0924565, Train Accuracy: 0.7500001, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',), ('CA_Capsule_Polishing',), ('CA_Incision',)]
[2024-05-12 23:46:45] Task [5416/20010], Train Loss: 1.7369727, Train Accuracy: 0.6750000, Used Classes: [('GR_Idle',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-12 23:46:57] Task [5424/20010], Train Loss: 1.8239951, Train Accuracy: 0.7125000, Used Classes: [('CA_Hydrodissection',), ('CA_Irrigation_and_aspiration',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-05-12 23:47:08] Task [5432/20010], Train Loss: 1.6128407, Train Accuracy: 0.8125000, Used Classes: [('LH_Preparation',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 23:47:21] Task [5440/20010], Train Loss: 1.1556038, Train Accuracy: 0.8250000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',)]
[2024-05-12 23:47:32] Task [5448/20010], Train Loss: 1.5297402, Train Accuracy: 0.8125000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-12 23:47:44] Task [5456/20010], Train Loss: 1.5578066, Train Accuracy: 0.7000000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Hydrodissection',), ('CA_Incision',)]
[2024-05-12 23:47:56] Task [5464/20010], Train Loss: 2.0776799, Train Accuracy: 0.7375000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 23:48:08] Task [5472/20010], Train Loss: 1.3393357, Train Accuracy: 0.7375000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',)]
[2024-05-12 23:48:21] Task [5480/20010], Train Loss: 1.3852731, Train Accuracy: 0.7125000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-12 23:48:33] Task [5488/20010], Train Loss: 0.5958298, Train Accuracy: 0.8875000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',)]
[2024-05-12 23:48:45] Task [5496/20010], Train Loss: 2.5633764, Train Accuracy: 0.7000000, Used Classes: [('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-12 23:48:57] Task [5504/20010], Train Loss: 1.7593472, Train Accuracy: 0.7125000, Used Classes: [('HC_Exception',), ('HC_Mobilization_of_ascending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-12 23:49:09] Task [5512/20010], Train Loss: 1.5088441, Train Accuracy: 0.8000000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Seminal_vesicle_dissection',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-12 23:49:21] Task [5520/20010], Train Loss: 1.9457636, Train Accuracy: 0.7375000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Incision',)]
[2024-05-12 23:49:33] Task [5528/20010], Train Loss: 1.1330376, Train Accuracy: 0.7625000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-12 23:49:45] Task [5536/20010], Train Loss: 1.3077705, Train Accuracy: 0.7625000, Used Classes: [('CA_Rhexis',), ('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Phacoemulsificiation',)]
[2024-05-12 23:49:57] Task [5544/20010], Train Loss: 1.7659466, Train Accuracy: 0.6875000, Used Classes: [('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',)]
[2024-05-12 23:50:09] Task [5552/20010], Train Loss: 0.5337824, Train Accuracy: 0.8500001, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-12 23:50:21] Task [5560/20010], Train Loss: 0.9318102, Train Accuracy: 0.8500000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-12 23:50:33] Task [5568/20010], Train Loss: 2.7688947, Train Accuracy: 0.7375000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Finalization_of_operation',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-05-12 23:50:45] Task [5576/20010], Train Loss: 1.4526540, Train Accuracy: 0.7750000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',)]
[2024-05-12 23:50:57] Task [5584/20010], Train Loss: 2.4920390, Train Accuracy: 0.7250000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-12 23:51:09] Task [5592/20010], Train Loss: 1.2466159, Train Accuracy: 0.7875000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Incision',), ('CA_Capsule_Polishing',)]
[2024-05-12 23:51:21] Task [5600/20010], Train Loss: 1.3421050, Train Accuracy: 0.7750000, Used Classes: [('GR_Idle',), ('GR_Seminal_vesicle_dissection',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-12 23:51:33] Task [5608/20010], Train Loss: 3.0733948, Train Accuracy: 0.6500000, Used Classes: [('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Exception',), ('HC_Creation_of_stoma',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-12 23:51:45] Task [5616/20010], Train Loss: 1.9722042, Train Accuracy: 0.6875000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_Finalization_of_operation',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-12 23:51:57] Task [5624/20010], Train Loss: 1.7241672, Train Accuracy: 0.7125000, Used Classes: [('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Specimen_Removal',)]
[2024-05-12 23:52:09] Task [5632/20010], Train Loss: 2.0323503, Train Accuracy: 0.7500001, Used Classes: [('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-12 23:52:21] Task [5640/20010], Train Loss: 1.7440522, Train Accuracy: 0.6625000, Used Classes: [('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-12 23:52:33] Task [5648/20010], Train Loss: 1.4621705, Train Accuracy: 0.7750000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',)]
