[2024-05-05 18:50:21] Options: Namespace(dataset='sp', learning_rate=0.0001, tasks_per_batch=16, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[10000], num_test_tasks=10000, print_freq=16, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2], scratch='', num_gpus=1, debug_loader=False, split=3, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-05 18:50:21] Checkpoint Directory: checkpoint

[2024-05-05 18:50:32] Task [16/20010], Train Loss: 1.7623099, Train Accuracy: 0.6199999, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-05 19:22:40] Task [3520/20010], Train Loss: 0.6260535, Train Accuracy: 0.8187500, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',)]
[2024-05-05 19:22:49] Task [3536/20010], Train Loss: 0.4415314, Train Accuracy: 0.7750000, Used Classes: [('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-05-05 19:22:57] Task [3552/20010], Train Loss: 0.6192557, Train Accuracy: 0.7437500, Used Classes: [('M2_Calot_Triangle_Dissection',), ('M2_Cleaning_Coagulation',), ('M2_Clipping_Cutting',), ('M2_Preparation',), ('M2_Gallbladder_Dissection',)]
[2024-05-05 19:23:05] Task [3568/20010], Train Loss: 0.6514642, Train Accuracy: 0.7687500, Used Classes: [('M2_Calot_Triangle_Dissection',), ('M2_Trocar_Placement',), ('M2_Preparation',), ('M2_Gallbladder_Dissection',), ('M2_Cleaning_Coagulation',)]
[2024-05-05 19:23:15] Task [3584/20010], Train Loss: 0.3614405, Train Accuracy: 0.8187500, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Gallbladder_Packaging',), ('M2_Cleaning_Coagulation',), ('M2_Clipping_Cutting',), ('M2_Gallbladder_Retraction',)]
[2024-05-05 19:23:23] Task [3600/20010], Train Loss: 0.4771759, Train Accuracy: 0.8062500, Used Classes: [('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',), ('CA_Irrigation_and_aspiration',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-05 19:23:31] Task [3616/20010], Train Loss: 0.5660071, Train Accuracy: 0.7937500, Used Classes: [('M2_Gallbladder_Retraction',), ('M2_Cleaning_Coagulation',), ('M2_Trocar_Placement',), ('M2_Calot_Triangle_Dissection',), ('M2_Clipping_Cutting',)]
[2024-05-05 19:23:40] Task [3632/20010], Train Loss: 0.4959994, Train Accuracy: 0.8000000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Finalization_of_operation',)]
[2024-05-05 19:23:49] Task [3648/20010], Train Loss: 0.7112525, Train Accuracy: 0.7625000, Used Classes: [('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Retraction',), ('HCH_Clipping_Cutting',)]
[2024-05-05 19:23:57] Task [3664/20010], Train Loss: 0.7410043, Train Accuracy: 0.7312500, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Finalization_of_operation',), ('HC_Exception',)]
[2024-05-05 19:24:06] Task [3680/20010], Train Loss: 0.5195086, Train Accuracy: 0.7937500, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',), ('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',)]
[2024-05-05 19:24:14] Task [3696/20010], Train Loss: 0.4885848, Train Accuracy: 0.7937500, Used Classes: [('HCH_Galbladder_Packaging',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Preparation',), ('HCH_Cleaning_Coagulation',), ('HCH_Clipping_Cutting',)]
[2024-05-05 19:24:23] Task [3712/20010], Train Loss: 0.4471980, Train Accuracy: 0.7750000, Used Classes: [('HCH_Preparation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Retraction',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Dissection',)]
[2024-05-05 19:24:33] Task [3728/20010], Train Loss: 0.3740641, Train Accuracy: 0.8062500, Used Classes: [('M2_Preparation',), ('M2_Gallbladder_Retraction',), ('M2_Gallbladder_Packaging',), ('M2_Calot_Triangle_Dissection',), ('M2_Clipping_Cutting',)]
[2024-05-05 19:24:41] Task [3744/20010], Train Loss: 0.4097878, Train Accuracy: 0.8375000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',)]
[2024-05-05 19:24:49] Task [3760/20010], Train Loss: 0.5025067, Train Accuracy: 0.7750000, Used Classes: [('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Suturing',)]
[2024-05-05 19:24:58] Task [3776/20010], Train Loss: 0.4503745, Train Accuracy: 0.8187501, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',)]
[2024-05-05 19:25:06] Task [3792/20010], Train Loss: 0.5939469, Train Accuracy: 0.8000001, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Incision',), ('CA_Phacoemulsificiation',)]
[2024-05-05 19:25:14] Task [3808/20010], Train Loss: 0.5207571, Train Accuracy: 0.7687500, Used Classes: [('M2_Cleaning_Coagulation',), ('M2_Calot_Triangle_Dissection',), ('M2_Gallbladder_Retraction',), ('M2_Clipping_Cutting',), ('M2_Trocar_Placement',)]
[2024-05-05 19:25:23] Task [3824/20010], Train Loss: 0.4599506, Train Accuracy: 0.8562501, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',), ('HC_Finalization_of_operation',)]
[2024-05-05 19:25:32] Task [3840/20010], Train Loss: 0.3982562, Train Accuracy: 0.8375000, Used Classes: [('M2_Clipping_Cutting',), ('M2_Gallbladder_Dissection',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Packaging',), ('M2_Preparation',)]
[2024-05-05 19:25:40] Task [3856/20010], Train Loss: 0.5166449, Train Accuracy: 0.8375000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Incision',)]
[2024-05-05 19:25:49] Task [3872/20010], Train Loss: 0.4712414, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-05 19:25:57] Task [3888/20010], Train Loss: 0.4928073, Train Accuracy: 0.8125001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Hydrodissection',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',)]
[2024-05-05 19:26:05] Task [3904/20010], Train Loss: 0.5941015, Train Accuracy: 0.7812501, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Gallbladder_Retraction',), ('M2_Calot_Triangle_Dissection',), ('M2_Preparation',), ('M2_Gallbladder_Packaging',)]
[2024-05-05 19:26:13] Task [3920/20010], Train Loss: 0.6445674, Train Accuracy: 0.7437500, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',)]
[2024-05-05 19:26:23] Task [3936/20010], Train Loss: 0.2744191, Train Accuracy: 0.8312500, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Idle',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-05 19:26:31] Task [3952/20010], Train Loss: 0.5574898, Train Accuracy: 0.7812501, Used Classes: [('HCH_Preparation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Retraction',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Dissection',)]
[2024-05-05 19:26:40] Task [3968/20010], Train Loss: 0.5919988, Train Accuracy: 0.8250000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Irrigation_and_aspiration',), ('CA_Rhexis',)]
[2024-05-05 19:26:48] Task [3984/20010], Train Loss: 0.4988658, Train Accuracy: 0.8437501, Used Classes: [('HCH_Clipping_Cutting',), ('HCH_Galbladder_Retraction',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Dissection',), ('HCH_Preparation',)]
[2024-05-05 19:26:56] Task [4000/20010], Train Loss: 0.5194692, Train Accuracy: 0.7812500, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-05 19:27:04] Task [4016/20010], Train Loss: 0.5403236, Train Accuracy: 0.8125001, Used Classes: [('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-05 19:27:13] Task [4032/20010], Train Loss: 0.5040459, Train Accuracy: 0.8125000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Washing',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',)]
[2024-05-05 19:27:21] Task [4048/20010], Train Loss: 0.4611763, Train Accuracy: 0.7687500, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Washing',)]
[2024-05-05 19:27:30] Task [4064/20010], Train Loss: 0.3350716, Train Accuracy: 0.8375001, Used Classes: [('HCH_Galbladder_Retraction',), ('HCH_Galbladder_Dissection',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Clipping_Cutting',), ('HCH_Preparation',)]
[2024-05-05 19:27:38] Task [4080/20010], Train Loss: 0.8173031, Train Accuracy: 0.7625000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-05 19:27:48] Task [4096/20010], Train Loss: 0.5197568, Train Accuracy: 0.7875000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-05 19:27:57] Task [4112/20010], Train Loss: 0.2857519, Train Accuracy: 0.8750000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-05 19:28:05] Task [4128/20010], Train Loss: 0.4936473, Train Accuracy: 0.8000000, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',)]
[2024-05-05 19:28:14] Task [4144/20010], Train Loss: 0.6741076, Train Accuracy: 0.7500001, Used Classes: [('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Hydrodissection',), ('CA_Viscous_agent_injection',), ('CA_Incision',)]
[2024-05-05 19:28:22] Task [4160/20010], Train Loss: 0.5679014, Train Accuracy: 0.8187500, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',)]
[2024-05-05 19:28:30] Task [4176/20010], Train Loss: 0.7487549, Train Accuracy: 0.7687500, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Preparation',), ('M2_Clipping_Cutting',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Retraction',)]
[2024-05-05 19:28:40] Task [4192/20010], Train Loss: 0.6060659, Train Accuracy: 0.7625000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_transverse_colon',)]
[2024-05-05 19:28:50] Task [4208/20010], Train Loss: 0.4816378, Train Accuracy: 0.7812501, Used Classes: [('M2_Cleaning_Coagulation',), ('M2_Preparation',), ('M2_Clipping_Cutting',), ('M2_Gallbladder_Packaging',), ('M2_Calot_Triangle_Dissection',)]
[2024-05-05 19:28:58] Task [4224/20010], Train Loss: 0.3994628, Train Accuracy: 0.8312500, Used Classes: [('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-05 19:29:07] Task [4240/20010], Train Loss: 0.4033615, Train Accuracy: 0.8312500, Used Classes: [('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-05 19:29:17] Task [4256/20010], Train Loss: 0.3764509, Train Accuracy: 0.8500001, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-05 19:29:26] Task [4272/20010], Train Loss: 0.6374102, Train Accuracy: 0.7500000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-05 19:29:36] Task [4288/20010], Train Loss: 0.5953615, Train Accuracy: 0.7562500, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-05 19:29:46] Task [4304/20010], Train Loss: 0.6149656, Train Accuracy: 0.7562500, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-05-05 19:29:54] Task [4320/20010], Train Loss: 0.5914085, Train Accuracy: 0.8125001, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-05 19:30:02] Task [4336/20010], Train Loss: 0.4317031, Train Accuracy: 0.8437500, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-05 19:30:11] Task [4352/20010], Train Loss: 0.4799453, Train Accuracy: 0.7875000, Used Classes: [('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Dissection',), ('M2_Calot_Triangle_Dissection',), ('M2_Gallbladder_Packaging',), ('M2_Gallbladder_Retraction',)]
[2024-05-05 19:30:19] Task [4368/20010], Train Loss: 0.4487576, Train Accuracy: 0.8000000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',)]
[2024-05-05 19:30:28] Task [4384/20010], Train Loss: 0.6869152, Train Accuracy: 0.7312500, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-05 19:30:39] Task [4400/20010], Train Loss: 0.3951866, Train Accuracy: 0.8062500, Used Classes: [('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Specimen_Removal',)]
[2024-05-05 19:30:47] Task [4416/20010], Train Loss: 0.4562857, Train Accuracy: 0.8187500, Used Classes: [('CA_Incision',), ('CA_Hydrodissection',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',)]
[2024-05-05 19:30:57] Task [4432/20010], Train Loss: 0.4012011, Train Accuracy: 0.8625000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',), ('HC_Finalization_of_operation',), ('HC_Exception',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-05 19:31:05] Task [4448/20010], Train Loss: 0.3137691, Train Accuracy: 0.8750000, Used Classes: [('HCH_Clipping_Cutting',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Preparation',), ('HCH_Galbladder_Retraction',), ('HCH_Cleaning_Coagulation',)]
[2024-05-05 19:31:14] Task [4464/20010], Train Loss: 0.5659801, Train Accuracy: 0.7500000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-05 19:31:23] Task [4480/20010], Train Loss: 0.3880795, Train Accuracy: 0.8375000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',)]
[2024-05-05 19:31:31] Task [4496/20010], Train Loss: 0.6392009, Train Accuracy: 0.7625000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-05 19:31:39] Task [4512/20010], Train Loss: 0.4127865, Train Accuracy: 0.8312500, Used Classes: [('M2_Gallbladder_Retraction',), ('M2_Trocar_Placement',), ('M2_Clipping_Cutting',), ('M2_Cleaning_Coagulation',), ('M2_Calot_Triangle_Dissection',)]
[2024-05-05 19:31:48] Task [4528/20010], Train Loss: 0.3946075, Train Accuracy: 0.8500000, Used Classes: [('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Retraction',), ('HCH_Cleaning_Coagulation',), ('HCH_Preparation',), ('HCH_Galbladder_Packaging',)]
[2024-05-05 19:31:56] Task [4544/20010], Train Loss: 0.5692827, Train Accuracy: 0.7875000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-05 19:32:04] Task [4560/20010], Train Loss: 0.5349797, Train Accuracy: 0.7875001, Used Classes: [('HCH_Galbladder_Packaging',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Dissection',), ('HCH_Preparation',), ('HCH_Calot_Triangle_Dissection',)]
[2024-05-05 19:32:13] Task [4576/20010], Train Loss: 0.5303798, Train Accuracy: 0.7500000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',)]
[2024-05-05 19:32:21] Task [4592/20010], Train Loss: 0.4570547, Train Accuracy: 0.8437501, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-05 19:32:29] Task [4608/20010], Train Loss: 0.3547358, Train Accuracy: 0.8562500, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',)]
[2024-05-05 19:32:38] Task [4624/20010], Train Loss: 0.5939752, Train Accuracy: 0.7687500, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Preparation',), ('HCH_Galbladder_Retraction',), ('HCH_Galbladder_Packaging',), ('HCH_Clipping_Cutting',)]
[2024-05-05 19:32:47] Task [4640/20010], Train Loss: 0.4806010, Train Accuracy: 0.8375001, Used Classes: [('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-05 19:32:55] Task [4656/20010], Train Loss: 0.6737285, Train Accuracy: 0.7937500, Used Classes: [('M2_Preparation',), ('M2_Calot_Triangle_Dissection',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Retraction',), ('M2_Gallbladder_Dissection',)]
[2024-05-05 19:33:05] Task [4672/20010], Train Loss: 0.3710270, Train Accuracy: 0.8187500, Used Classes: [('LH_Suturing',), ('LH_Washing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',)]
[2024-05-05 19:33:14] Task [4688/20010], Train Loss: 0.5267586, Train Accuracy: 0.8375000, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_removal',), ('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',)]
[2024-05-05 19:33:23] Task [4704/20010], Train Loss: 0.6789705, Train Accuracy: 0.7875000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',)]
[2024-05-05 19:33:31] Task [4720/20010], Train Loss: 0.4508581, Train Accuracy: 0.7937500, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Finalization_of_operation',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-05 19:33:40] Task [4736/20010], Train Loss: 0.5169366, Train Accuracy: 0.8125000, Used Classes: [('M2_Preparation',), ('M2_Trocar_Placement',), ('M2_Clipping_Cutting',), ('M2_Calot_Triangle_Dissection',), ('M2_Gallbladder_Dissection',)]
[2024-05-05 19:33:50] Task [4752/20010], Train Loss: 0.3046083, Train Accuracy: 0.8750000, Used Classes: [('M2_Clipping_Cutting',), ('M2_Calot_Triangle_Dissection',), ('M2_Preparation',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Dissection',)]
[2024-05-05 19:33:58] Task [4768/20010], Train Loss: 0.3297712, Train Accuracy: 0.8312500, Used Classes: [('HCH_Preparation',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Retraction',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Dissection',)]
[2024-05-05 19:34:08] Task [4784/20010], Train Loss: 0.5678540, Train Accuracy: 0.8187500, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Exception',)]
[2024-05-05 19:34:16] Task [4800/20010], Train Loss: 0.4951947, Train Accuracy: 0.7687500, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_ascending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-05-05 19:34:24] Task [4816/20010], Train Loss: 0.4565129, Train Accuracy: 0.8000000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Exception',)]
[2024-05-05 19:34:34] Task [4832/20010], Train Loss: 0.4566258, Train Accuracy: 0.8187500, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',), ('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',)]
[2024-05-05 19:34:43] Task [4848/20010], Train Loss: 0.3848814, Train Accuracy: 0.8687500, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-05 19:34:51] Task [4864/20010], Train Loss: 0.4146163, Train Accuracy: 0.8437500, Used Classes: [('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-05 19:35:01] Task [4880/20010], Train Loss: 0.3469201, Train Accuracy: 0.8187500, Used Classes: [('HCH_Galbladder_Retraction',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Packaging',)]
