[2024-05-11 17:44:46] Options: Namespace(dataset='sp', learning_rate=1e-05, tasks_per_batch=8, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[10000], num_test_tasks=10000, print_freq=8, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2, 3], scratch='', num_gpus=1, debug_loader=False, split=4, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-11 17:44:46] Checkpoint Directory: checkpoint

[2024-05-11 17:45:00] Task [8/20010], Train Loss: 3.0549252, Train Accuracy: 0.6999999, Used Classes: [('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 18:24:56] Task [1600/20010], Train Loss: 1.9023919, Train Accuracy: 0.7500000, Used Classes: [('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Exception',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 18:25:08] Task [1608/20010], Train Loss: 1.5321902, Train Accuracy: 0.7750000, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',)]
[2024-05-11 18:25:20] Task [1616/20010], Train Loss: 3.0396419, Train Accuracy: 0.6875000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',)]
[2024-05-11 18:25:32] Task [1624/20010], Train Loss: 2.3147283, Train Accuracy: 0.6625000, Used Classes: [('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',)]
[2024-05-11 18:25:44] Task [1632/20010], Train Loss: 1.9311850, Train Accuracy: 0.6500000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',)]
[2024-05-11 18:25:56] Task [1640/20010], Train Loss: 4.1164503, Train Accuracy: 0.6875000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 18:26:08] Task [1648/20010], Train Loss: 3.5118675, Train Accuracy: 0.5874999, Used Classes: [('HC_Finalization_of_operation',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',)]
[2024-05-11 18:26:20] Task [1656/20010], Train Loss: 2.2126772, Train Accuracy: 0.7625000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Washing',)]
[2024-05-11 18:26:32] Task [1664/20010], Train Loss: 2.9472647, Train Accuracy: 0.7250000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-11 18:26:44] Task [1672/20010], Train Loss: 1.8305429, Train Accuracy: 0.7500001, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-11 18:26:56] Task [1680/20010], Train Loss: 1.7961572, Train Accuracy: 0.7000000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-11 18:27:08] Task [1688/20010], Train Loss: 3.3534479, Train Accuracy: 0.6750000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-11 18:27:20] Task [1696/20010], Train Loss: 2.4583130, Train Accuracy: 0.7375000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 18:27:32] Task [1704/20010], Train Loss: 1.0263165, Train Accuracy: 0.7750000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-11 18:27:44] Task [1712/20010], Train Loss: 2.5535240, Train Accuracy: 0.6625000, Used Classes: [('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-11 18:27:56] Task [1720/20010], Train Loss: 2.6285851, Train Accuracy: 0.6500000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Incision',), ('CA_Rhexis',)]
[2024-05-11 18:28:09] Task [1728/20010], Train Loss: 1.1308919, Train Accuracy: 0.7875000, Used Classes: [('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-11 18:28:21] Task [1736/20010], Train Loss: 1.4792339, Train Accuracy: 0.7750000, Used Classes: [('LH_Washing',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 18:28:33] Task [1744/20010], Train Loss: 2.9883866, Train Accuracy: 0.6750000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-11 18:28:45] Task [1752/20010], Train Loss: 1.7614343, Train Accuracy: 0.7625000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Rhexis',)]
[2024-05-11 18:28:57] Task [1760/20010], Train Loss: 2.4215415, Train Accuracy: 0.6750000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-05-11 18:29:09] Task [1768/20010], Train Loss: 2.5109768, Train Accuracy: 0.6375000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Creation_of_stoma',), ('HC_Finalization_of_operation',)]
[2024-05-11 18:29:21] Task [1776/20010], Train Loss: 1.7598933, Train Accuracy: 0.7125000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-11 18:29:33] Task [1784/20010], Train Loss: 2.5493176, Train Accuracy: 0.7125000, Used Classes: [('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 18:29:45] Task [1792/20010], Train Loss: 1.8235142, Train Accuracy: 0.7375001, Used Classes: [('HC_Exception',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-05-11 18:29:57] Task [1800/20010], Train Loss: 2.4134488, Train Accuracy: 0.6750001, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 18:30:09] Task [1808/20010], Train Loss: 1.4784834, Train Accuracy: 0.7375000, Used Classes: [('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 18:30:21] Task [1816/20010], Train Loss: 1.7377894, Train Accuracy: 0.7000000, Used Classes: [('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',)]
[2024-05-11 18:30:33] Task [1824/20010], Train Loss: 1.1825265, Train Accuracy: 0.7750000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 18:30:46] Task [1832/20010], Train Loss: 2.8477564, Train Accuracy: 0.5875000, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 18:30:58] Task [1840/20010], Train Loss: 2.5563087, Train Accuracy: 0.6750000, Used Classes: [('LH_Washing',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',)]
[2024-05-11 18:31:10] Task [1848/20010], Train Loss: 2.9944031, Train Accuracy: 0.6500001, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_ascending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-11 18:31:22] Task [1856/20010], Train Loss: 1.5333945, Train Accuracy: 0.7250000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Mobilization_of_transverse_colon',), ('HC_Finalization_of_operation',)]
[2024-05-11 18:31:34] Task [1864/20010], Train Loss: 1.5154676, Train Accuracy: 0.7625000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 18:31:46] Task [1872/20010], Train Loss: 2.5418203, Train Accuracy: 0.6250001, Used Classes: [('CA_Capsule_Polishing',), ('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Hydrodissection',), ('CA_Rhexis',)]
[2024-05-11 18:31:58] Task [1880/20010], Train Loss: 3.8681560, Train Accuracy: 0.5000000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-11 18:32:10] Task [1888/20010], Train Loss: 2.1388800, Train Accuracy: 0.7624999, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',), ('CA_Incision',)]
[2024-05-11 18:32:22] Task [1896/20010], Train Loss: 4.1989231, Train Accuracy: 0.6125001, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-11 18:32:34] Task [1904/20010], Train Loss: 4.6631875, Train Accuracy: 0.5500000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 18:32:46] Task [1912/20010], Train Loss: 1.6793389, Train Accuracy: 0.6750000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Suturing',)]
[2024-05-11 18:32:58] Task [1920/20010], Train Loss: 2.0305040, Train Accuracy: 0.6750000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-11 18:33:10] Task [1928/20010], Train Loss: 1.5222881, Train Accuracy: 0.7875000, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',), ('CA_Rhexis',), ('CA_Viscous_agent_removal',), ('CA_Incision',)]
[2024-05-11 18:33:22] Task [1936/20010], Train Loss: 3.9157801, Train Accuracy: 0.6625000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-11 18:33:34] Task [1944/20010], Train Loss: 2.5691564, Train Accuracy: 0.6125000, Used Classes: [('CA_Hydrodissection',), ('CA_Tonifying_and_antibiotics',), ('CA_Rhexis',), ('CA_Capsule_Polishing',), ('CA_Incision',)]
[2024-05-11 18:33:46] Task [1952/20010], Train Loss: 3.1907220, Train Accuracy: 0.7000000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Specimen_Removal',)]
[2024-05-11 18:33:58] Task [1960/20010], Train Loss: 2.6749837, Train Accuracy: 0.6874999, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_removal',)]
[2024-05-11 18:34:11] Task [1968/20010], Train Loss: 1.5013704, Train Accuracy: 0.7125000, Used Classes: [('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Washing',)]
[2024-05-11 18:34:23] Task [1976/20010], Train Loss: 3.3738098, Train Accuracy: 0.6250000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Specimen_Removal',)]
[2024-05-11 18:34:34] Task [1984/20010], Train Loss: 3.0744758, Train Accuracy: 0.7125000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-05-11 18:34:47] Task [1992/20010], Train Loss: 2.1304080, Train Accuracy: 0.7500000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-05-11 18:34:59] Task [2000/20010], Train Loss: 2.2510991, Train Accuracy: 0.6874999, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-11 18:35:11] Task [2008/20010], Train Loss: 0.7731193, Train Accuracy: 0.8250000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',)]
[2024-05-11 18:35:23] Task [2016/20010], Train Loss: 2.5355451, Train Accuracy: 0.6750001, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-11 18:35:35] Task [2024/20010], Train Loss: 1.6677424, Train Accuracy: 0.7375000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 18:35:47] Task [2032/20010], Train Loss: 4.1729083, Train Accuracy: 0.6125000, Used Classes: [('CA_Incision',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Rhexis',)]
[2024-05-11 18:35:59] Task [2040/20010], Train Loss: 1.5033132, Train Accuracy: 0.7500001, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_reconstruction',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 18:36:11] Task [2048/20010], Train Loss: 2.3000798, Train Accuracy: 0.6375000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_transverse_colon',), ('HC_Exception',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-11 18:36:23] Task [2056/20010], Train Loss: 1.3838576, Train Accuracy: 0.8000000, Used Classes: [('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Washing',)]
[2024-05-11 18:36:35] Task [2064/20010], Train Loss: 1.8596815, Train Accuracy: 0.7375001, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-11 18:36:47] Task [2072/20010], Train Loss: 1.6322839, Train Accuracy: 0.7375000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-05-11 18:36:59] Task [2080/20010], Train Loss: 1.9592102, Train Accuracy: 0.6625000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-11 18:37:11] Task [2088/20010], Train Loss: 1.9376884, Train Accuracy: 0.7250000, Used Classes: [('CA_Hydrodissection',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',), ('CA_Viscous_agent_removal',)]
[2024-05-11 18:37:23] Task [2096/20010], Train Loss: 2.1473262, Train Accuracy: 0.7125000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Suturing',)]
[2024-05-11 18:37:35] Task [2104/20010], Train Loss: 2.8801997, Train Accuracy: 0.6500000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',)]
[2024-05-11 18:37:47] Task [2112/20010], Train Loss: 2.5024796, Train Accuracy: 0.7375000, Used Classes: [('CA_Hydrodissection',), ('CA_Incision',), ('CA_Viscous_agent_injection',), ('CA_Rhexis',), ('CA_Capsule_Polishing',)]
[2024-05-11 18:37:59] Task [2120/20010], Train Loss: 2.5421574, Train Accuracy: 0.6375000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-11 18:38:12] Task [2128/20010], Train Loss: 2.1684680, Train Accuracy: 0.7375000, Used Classes: [('LH_Preparation',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',)]
[2024-05-11 18:38:24] Task [2136/20010], Train Loss: 1.8126254, Train Accuracy: 0.7000000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-11 18:38:36] Task [2144/20010], Train Loss: 1.4206511, Train Accuracy: 0.7500001, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Hydrodissection',), ('CA_Incision',), ('CA_Lens_implant_setting-up',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-11 18:38:48] Task [2152/20010], Train Loss: 2.2409134, Train Accuracy: 0.7250000, Used Classes: [('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-11 18:39:00] Task [2160/20010], Train Loss: 2.8054256, Train Accuracy: 0.7250000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Hydrodissection',), ('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',)]
[2024-05-11 18:39:12] Task [2168/20010], Train Loss: 1.8521363, Train Accuracy: 0.6875000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_transverse_colon',)]
[2024-05-11 18:39:24] Task [2176/20010], Train Loss: 4.0128493, Train Accuracy: 0.7375000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Rhexis',), ('CA_Viscous_agent_removal',), ('CA_Incision',)]
[2024-05-11 18:39:36] Task [2184/20010], Train Loss: 2.6507192, Train Accuracy: 0.6875000, Used Classes: [('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 18:39:48] Task [2192/20010], Train Loss: 1.7688624, Train Accuracy: 0.7750000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-11 18:40:00] Task [2200/20010], Train Loss: 2.4638546, Train Accuracy: 0.7250000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-11 18:40:12] Task [2208/20010], Train Loss: 1.4122370, Train Accuracy: 0.6750000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Idle',)]
[2024-05-11 18:40:24] Task [2216/20010], Train Loss: 2.3157113, Train Accuracy: 0.6500000, Used Classes: [('LH_Washing',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 18:40:36] Task [2224/20010], Train Loss: 2.1659579, Train Accuracy: 0.6875001, Used Classes: [('CA_Hydrodissection',), ('CA_Capsule_Polishing',), ('CA_Incision',), ('CA_Viscous_agent_injection',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-11 18:40:48] Task [2232/20010], Train Loss: 1.4639925, Train Accuracy: 0.7250000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-11 18:41:00] Task [2240/20010], Train Loss: 1.3203193, Train Accuracy: 0.7750000, Used Classes: [('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 18:41:12] Task [2248/20010], Train Loss: 4.3617110, Train Accuracy: 0.6000000, Used Classes: [('LH_Washing',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 18:41:24] Task [2256/20010], Train Loss: 3.0172274, Train Accuracy: 0.6500000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Exception',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 18:41:36] Task [2264/20010], Train Loss: 1.9565578, Train Accuracy: 0.6875000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-11 18:41:48] Task [2272/20010], Train Loss: 1.5171475, Train Accuracy: 0.8125000, Used Classes: [('CA_Incision',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',)]
[2024-05-11 18:42:00] Task [2280/20010], Train Loss: 1.1062316, Train Accuracy: 0.7750000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Dissection_and_resection_of_the_rectum',)]
