[2024-04-28 17:15:35] Options: Namespace(dataset='sp', learning_rate=0.001, tasks_per_batch=16, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=10001, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[100, 1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000], num_test_tasks=10, print_freq=10, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=1000, img_size=224, temp_set=[2], scratch='', num_gpus=1, debug_loader=False, split=3, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-04-28 17:15:35] Checkpoint Directory: checkpoint

[2024-04-28 17:16:15] Task [10/10001], Train Loss: 2.1752293, Train Accuracy: 0.6444444, Used Classes: [('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-04-28 17:39:04] Task [1850/10001], Train Loss: 0.2429483, Train Accuracy: 0.8800000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_transverse_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-04-28 17:39:09] Task [1860/10001], Train Loss: 0.2206325, Train Accuracy: 0.9000000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Rhexis',), ('CA_Incision',)]
[2024-04-28 17:39:14] Task [1870/10001], Train Loss: 0.2702941, Train Accuracy: 0.8700001, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',), ('CA_Hydrodissection',), ('CA_Rhexis',), ('CA_Lens_implant_setting-up',)]
[2024-04-28 17:39:19] Task [1880/10001], Train Loss: 0.2444968, Train Accuracy: 0.8800000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',)]
[2024-04-28 17:39:26] Task [1890/10001], Train Loss: 0.3503787, Train Accuracy: 0.8100001, Used Classes: [('M2_Trocar_Placement',), ('M2_Gallbladder_Packaging',), ('M2_Clipping_Cutting',), ('M2_Preparation',), ('M2_Cleaning_Coagulation',)]
[2024-04-28 17:39:31] Task [1900/10001], Train Loss: 0.1130459, Train Accuracy: 0.9399999, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Packaging',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Retraction',), ('HCH_Preparation',)]
[2024-04-28 17:39:36] Task [1910/10001], Train Loss: 0.1474876, Train Accuracy: 0.9300000, Used Classes: [('M2_Gallbladder_Packaging',), ('M2_Gallbladder_Dissection',), ('M2_Preparation',), ('M2_Cleaning_Coagulation',), ('M2_Calot_Triangle_Dissection',)]
[2024-04-28 17:39:41] Task [1920/10001], Train Loss: 0.1469046, Train Accuracy: 0.9000000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-04-28 17:39:46] Task [1930/10001], Train Loss: 0.2453069, Train Accuracy: 0.8500000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-04-28 17:39:52] Task [1940/10001], Train Loss: 0.2315511, Train Accuracy: 0.9500000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-04-28 17:39:57] Task [1950/10001], Train Loss: 0.4113643, Train Accuracy: 0.8300000, Used Classes: [('HCH_Preparation',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Packaging',), ('HCH_Clipping_Cutting',), ('HCH_Calot_Triangle_Dissection',)]
[2024-04-28 17:40:03] Task [1960/10001], Train Loss: 0.1331705, Train Accuracy: 0.9400001, Used Classes: [('HCH_Galbladder_Dissection',), ('HCH_Clipping_Cutting',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Retraction',)]
[2024-04-28 17:40:08] Task [1970/10001], Train Loss: 0.2263068, Train Accuracy: 0.8900000, Used Classes: [('M2_Gallbladder_Packaging',), ('M2_Trocar_Placement',), ('M2_Preparation',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Dissection',)]
[2024-04-28 17:40:14] Task [1980/10001], Train Loss: 0.2530789, Train Accuracy: 0.8600000, Used Classes: [('M2_Preparation',), ('M2_Gallbladder_Retraction',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Packaging',), ('M2_Trocar_Placement',)]
[2024-04-28 17:40:18] Task [1990/10001], Train Loss: 0.1325181, Train Accuracy: 0.9200000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Preparation',)]
[2024-04-28 17:40:27] Task [2000/10001], Train Loss: 0.1129814, Train Accuracy: 0.9500000, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Gallbladder_Retraction',), ('M2_Cleaning_Coagulation',), ('M2_Trocar_Placement',), ('M2_Clipping_Cutting',)]
[2024-04-28 17:40:59] 
[2024-04-28 17:40:59] Test Accuracies:
[2024-04-28 17:40:59] sp: 88.0+/-8.2
[2024-04-28 17:40:59] 
[2024-04-28 17:41:04] Task [2010/10001], Train Loss: 0.1184979, Train Accuracy: 0.9100000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-04-28 17:41:09] Task [2020/10001], Train Loss: 0.1186480, Train Accuracy: 0.9399999, Used Classes: [('HCH_Clipping_Cutting',), ('HCH_Galbladder_Dissection',), ('HCH_Cleaning_Coagulation',), ('HCH_Preparation',), ('HCH_Galbladder_Retraction',)]
[2024-04-28 17:41:18] Task [2030/10001], Train Loss: 0.1317725, Train Accuracy: 0.9300000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Finalization_of_operation',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-04-28 17:41:23] Task [2040/10001], Train Loss: 0.0838976, Train Accuracy: 0.9300000, Used Classes: [('CA_Hydrodissection',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',)]
[2024-04-28 17:41:28] Task [2050/10001], Train Loss: 0.1934371, Train Accuracy: 0.9299999, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Washing',), ('LH_Preparation',)]
[2024-04-28 17:41:33] Task [2060/10001], Train Loss: 0.0883179, Train Accuracy: 0.9600000, Used Classes: [('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Dissection',), ('HCH_Cleaning_Coagulation',), ('HCH_Preparation',), ('HCH_Calot_Triangle_Dissection',)]
[2024-04-28 17:41:38] Task [2070/10001], Train Loss: 0.3543626, Train Accuracy: 0.8400000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-04-28 17:41:44] Task [2080/10001], Train Loss: 0.1596666, Train Accuracy: 0.9399999, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-04-28 17:41:49] Task [2090/10001], Train Loss: 0.3815164, Train Accuracy: 0.8200000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Prostatic_pedicle_control',)]
[2024-04-28 17:41:54] Task [2100/10001], Train Loss: 0.1965280, Train Accuracy: 0.9300000, Used Classes: [('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',)]
[2024-04-28 17:41:59] Task [2110/10001], Train Loss: 0.1732150, Train Accuracy: 0.8700001, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',), ('CA_Rhexis',), ('CA_Lens_implant_setting-up',)]
[2024-04-28 17:42:04] Task [2120/10001], Train Loss: 0.1850882, Train Accuracy: 0.9100000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Idle',)]
[2024-04-28 17:42:11] Task [2130/10001], Train Loss: 0.2376108, Train Accuracy: 0.8900000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Seminal_vesicle_dissection',)]
[2024-04-28 17:42:16] Task [2140/10001], Train Loss: 0.1915725, Train Accuracy: 0.9299999, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',), ('CA_Phacoemulsificiation',)]
[2024-04-28 17:42:21] Task [2150/10001], Train Loss: 0.3467296, Train Accuracy: 0.8700001, Used Classes: [('M2_Trocar_Placement',), ('M2_Gallbladder_Packaging',), ('M2_Gallbladder_Retraction',), ('M2_Calot_Triangle_Dissection',), ('M2_Gallbladder_Dissection',)]
[2024-04-28 17:42:28] Task [2160/10001], Train Loss: 0.1658662, Train Accuracy: 0.9200001, Used Classes: [('HCH_Galbladder_Packaging',), ('HCH_Preparation',), ('HCH_Clipping_Cutting',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Dissection',)]
[2024-04-28 17:42:33] Task [2170/10001], Train Loss: 0.2992882, Train Accuracy: 0.8600000, Used Classes: [('HCH_Clipping_Cutting',), ('HCH_Preparation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Retraction',)]
[2024-04-28 17:42:38] Task [2180/10001], Train Loss: 0.1950055, Train Accuracy: 0.9200000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',)]
[2024-04-28 17:42:44] Task [2190/10001], Train Loss: 0.1453165, Train Accuracy: 0.9200001, Used Classes: [('HC_Creation_of_stoma',), ('HC_Finalization_of_operation',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-04-28 17:42:49] Task [2200/10001], Train Loss: 0.0861642, Train Accuracy: 0.9500000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-04-28 17:42:56] Task [2210/10001], Train Loss: 0.1200396, Train Accuracy: 0.9300000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',)]
[2024-04-28 17:43:01] Task [2220/10001], Train Loss: 0.0846133, Train Accuracy: 0.9300000, Used Classes: [('CA_Hydrodissection',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Incision',)]
[2024-04-28 17:43:06] Task [2230/10001], Train Loss: 0.3256968, Train Accuracy: 0.9200000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-04-28 17:43:11] Task [2240/10001], Train Loss: 0.1397043, Train Accuracy: 0.9200000, Used Classes: [('M2_Preparation',), ('M2_Clipping_Cutting',), ('M2_Gallbladder_Retraction',), ('M2_Gallbladder_Dissection',), ('M2_Gallbladder_Packaging',)]
[2024-04-28 17:43:16] Task [2250/10001], Train Loss: 0.1130178, Train Accuracy: 0.9200001, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-04-28 17:43:22] Task [2260/10001], Train Loss: 0.2671533, Train Accuracy: 0.8800000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_ascending_colon',)]
[2024-04-28 17:43:27] Task [2270/10001], Train Loss: 0.1708238, Train Accuracy: 0.9000000, Used Classes: [('CA_Rhexis',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Irrigation_and_aspiration',), ('CA_Tonifying_and_antibiotics',)]
[2024-04-28 17:43:32] Task [2280/10001], Train Loss: 0.3023492, Train Accuracy: 0.8800000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',), ('CA_Hydrodissection',)]
[2024-04-28 17:43:37] Task [2290/10001], Train Loss: 0.1021698, Train Accuracy: 0.9300000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',)]
[2024-04-28 17:43:42] Task [2300/10001], Train Loss: 0.1128899, Train Accuracy: 0.9500000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',)]
[2024-04-28 17:43:48] Task [2310/10001], Train Loss: 0.1439687, Train Accuracy: 0.8700000, Used Classes: [('HC_Finalization_of_operation',), ('HC_Creation_of_stoma',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-04-28 17:43:53] Task [2320/10001], Train Loss: 0.1115142, Train Accuracy: 0.9200001, Used Classes: [('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-04-28 17:43:58] Task [2330/10001], Train Loss: 0.3155803, Train Accuracy: 0.9100000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Rhexis',), ('CA_Capsule_Polishing',)]
[2024-04-28 17:44:03] Task [2340/10001], Train Loss: 0.2171185, Train Accuracy: 0.8900000, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Retraction',), ('HCH_Galbladder_Packaging',), ('HCH_Clipping_Cutting',), ('HCH_Preparation',)]
[2024-04-28 17:44:08] Task [2350/10001], Train Loss: 0.1926107, Train Accuracy: 0.8900000, Used Classes: [('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Retraction',), ('HCH_Clipping_Cutting',), ('HCH_Preparation',), ('HCH_Calot_Triangle_Dissection',)]
[2024-04-28 17:44:13] Task [2360/10001], Train Loss: 0.2065184, Train Accuracy: 0.8700000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',)]
[2024-04-28 17:44:19] Task [2370/10001], Train Loss: 0.4790000, Train Accuracy: 0.8400000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',)]
[2024-04-28 17:44:25] Task [2380/10001], Train Loss: 0.2452724, Train Accuracy: 0.8600000, Used Classes: [('M2_Calot_Triangle_Dissection',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Retraction',), ('M2_Preparation',), ('M2_Clipping_Cutting',)]
[2024-04-28 17:44:31] Task [2390/10001], Train Loss: 0.0677439, Train Accuracy: 0.9599999, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',)]
[2024-04-28 17:44:36] Task [2400/10001], Train Loss: 0.3619710, Train Accuracy: 0.8600000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',)]
[2024-04-28 17:44:41] Task [2410/10001], Train Loss: 0.1747535, Train Accuracy: 0.8900000, Used Classes: [('HCH_Galbladder_Retraction',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Packaging',), ('HCH_Cleaning_Coagulation',), ('HCH_Calot_Triangle_Dissection',)]
[2024-04-28 17:44:46] Task [2420/10001], Train Loss: 0.1249382, Train Accuracy: 0.9100000, Used Classes: [('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Retraction',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Dissection',), ('HCH_Cleaning_Coagulation',)]
[2024-04-28 17:44:51] Task [2430/10001], Train Loss: 0.1738686, Train Accuracy: 0.9300000, Used Classes: [('M2_Clipping_Cutting',), ('M2_Calot_Triangle_Dissection',), ('M2_Preparation',), ('M2_Cleaning_Coagulation',), ('M2_Trocar_Placement',)]
[2024-04-28 17:44:56] Task [2440/10001], Train Loss: 0.1490466, Train Accuracy: 0.9200001, Used Classes: [('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Dissection',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Retraction',), ('HCH_Preparation',)]
[2024-04-28 17:45:03] Task [2450/10001], Train Loss: 0.2506309, Train Accuracy: 0.8700001, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',), ('GR_Seminal_vesicle_dissection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-04-28 17:45:08] Task [2460/10001], Train Loss: 0.3174005, Train Accuracy: 0.8400000, Used Classes: [('M2_Preparation',), ('M2_Gallbladder_Retraction',), ('M2_Trocar_Placement',), ('M2_Calot_Triangle_Dissection',), ('M2_Cleaning_Coagulation',)]
[2024-04-28 17:45:14] Task [2470/10001], Train Loss: 0.3065358, Train Accuracy: 0.8700001, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Preparation',), ('M2_Gallbladder_Retraction',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Packaging',)]
[2024-04-28 17:45:19] Task [2480/10001], Train Loss: 0.2291154, Train Accuracy: 0.9100000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Exception',), ('HC_Finalization_of_operation',), ('HC_Creation_of_stoma',)]
[2024-04-28 17:45:24] Task [2490/10001], Train Loss: 0.0839566, Train Accuracy: 0.9500000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-04-28 17:45:29] Task [2500/10001], Train Loss: 0.2416510, Train Accuracy: 0.8600000, Used Classes: [('M2_Calot_Triangle_Dissection',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Dissection',), ('M2_Clipping_Cutting',), ('M2_Gallbladder_Retraction',)]
[2024-04-28 17:45:34] Task [2510/10001], Train Loss: 0.2093533, Train Accuracy: 0.8900000, Used Classes: [('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Dissection',), ('HCH_Preparation',), ('HCH_Clipping_Cutting',)]
[2024-04-28 17:45:40] Task [2520/10001], Train Loss: 0.0251920, Train Accuracy: 0.9799999, Used Classes: [('CA_Incision',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-04-28 17:45:45] Task [2530/10001], Train Loss: 0.1814378, Train Accuracy: 0.9000000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-04-28 17:45:50] Task [2540/10001], Train Loss: 0.1567288, Train Accuracy: 0.9200000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Finalization_of_operation',)]
[2024-04-28 17:45:55] Task [2550/10001], Train Loss: 0.5493364, Train Accuracy: 0.8400000, Used Classes: [('CA_Hydrodissection',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Incision',)]
[2024-04-28 17:46:02] Task [2560/10001], Train Loss: 0.3005040, Train Accuracy: 0.8900000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',)]
[2024-04-28 17:46:07] Task [2570/10001], Train Loss: 0.1873733, Train Accuracy: 0.9200000, Used Classes: [('HC_Exception',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-04-28 17:46:12] Task [2580/10001], Train Loss: 0.1772311, Train Accuracy: 0.8900000, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Preparation',), ('HCH_Clipping_Cutting',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Packaging',)]
[2024-04-28 17:46:19] Task [2590/10001], Train Loss: 0.2415853, Train Accuracy: 0.8300000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-04-28 17:46:24] Task [2600/10001], Train Loss: 0.2464926, Train Accuracy: 0.8800000, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Clipping_Cutting',), ('M2_Trocar_Placement',), ('M2_Preparation',), ('M2_Gallbladder_Packaging',)]
[2024-04-28 17:46:29] Task [2610/10001], Train Loss: 0.3366818, Train Accuracy: 0.8400000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-04-28 17:46:35] Task [2620/10001], Train Loss: 0.1501043, Train Accuracy: 0.9100000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-04-28 17:46:40] Task [2630/10001], Train Loss: 0.3024956, Train Accuracy: 0.8299999, Used Classes: [('HCH_Preparation',), ('HCH_Clipping_Cutting',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Packaging',)]
[2024-04-28 17:46:47] Task [2640/10001], Train Loss: 0.1760269, Train Accuracy: 0.8900000, Used Classes: [('HCH_Galbladder_Dissection',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Retraction',), ('HCH_Preparation',), ('HCH_Calot_Triangle_Dissection',)]
[2024-04-28 17:46:54] Task [2650/10001], Train Loss: 0.0780505, Train Accuracy: 0.9500000, Used Classes: [('LH_Washing',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-04-28 17:47:00] Task [2660/10001], Train Loss: 0.1243144, Train Accuracy: 0.9500000, Used Classes: [('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_transverse_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-04-28 17:47:05] Task [2670/10001], Train Loss: 0.2439446, Train Accuracy: 0.8800000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Prostatic_pedicle_control',)]
[2024-04-28 17:47:11] Task [2680/10001], Train Loss: 0.4353744, Train Accuracy: 0.8300001, Used Classes: [('HCH_Clipping_Cutting',), ('HCH_Preparation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Retraction',)]
[2024-04-28 17:47:16] Task [2690/10001], Train Loss: 0.1550874, Train Accuracy: 0.9300000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Rhexis',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Incision',)]
[2024-04-28 17:47:22] Task [2700/10001], Train Loss: 0.2594587, Train Accuracy: 0.9000000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Exception',), ('HC_Finalization_of_operation',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-04-28 17:47:28] Task [2710/10001], Train Loss: 0.2052402, Train Accuracy: 0.8800000, Used Classes: [('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',)]
