[2024-05-13 07:56:42] Options: Namespace(dataset='sp', learning_rate=0.0001, tasks_per_batch=8, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[100, 1000, 5000, 10000, 20000], num_test_tasks=10000, print_freq=8, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2, 3], scratch='', num_gpus=1, debug_loader=False, split=4, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-13 07:56:42] Checkpoint Directory: checkpoint

[2024-05-13 07:56:57] Task [8/20010], Train Loss: 6.1759667, Train Accuracy: 0.6285715, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Specimen_Removal',)]
[2024-05-13 10:37:01] Task [2264/20010], Train Loss: 0.8237523, Train Accuracy: 0.8375001, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:37:13] Task [2272/20010], Train Loss: 0.8490803, Train Accuracy: 0.7875000, Used Classes: [('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Creation_of_stoma',)]
[2024-05-13 10:37:26] Task [2280/20010], Train Loss: 0.8436360, Train Accuracy: 0.8000000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Idle',)]
[2024-05-13 10:37:38] Task [2288/20010], Train Loss: 0.6283568, Train Accuracy: 0.8875000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',)]
[2024-05-13 10:37:50] Task [2296/20010], Train Loss: 1.4400477, Train Accuracy: 0.7500000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 10:38:02] Task [2304/20010], Train Loss: 0.4783677, Train Accuracy: 0.8875000, Used Classes: [('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Preparation',)]
[2024-05-13 10:38:14] Task [2312/20010], Train Loss: 0.4433168, Train Accuracy: 0.9000000, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Rhexis',), ('CA_Viscous_agent_removal',)]
[2024-05-13 10:38:26] Task [2320/20010], Train Loss: 1.1230123, Train Accuracy: 0.7500000, Used Classes: [('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Suturing',), ('LH_Washing',)]
[2024-05-13 10:38:38] Task [2328/20010], Train Loss: 1.8873082, Train Accuracy: 0.7375000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-05-13 10:38:50] Task [2336/20010], Train Loss: 0.5181887, Train Accuracy: 0.9000000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Exception',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-13 10:39:02] Task [2344/20010], Train Loss: 0.6688945, Train Accuracy: 0.8875000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-13 10:39:14] Task [2352/20010], Train Loss: 0.9020259, Train Accuracy: 0.8250000, Used Classes: [('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 10:39:26] Task [2360/20010], Train Loss: 0.8015651, Train Accuracy: 0.8375000, Used Classes: [('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Specimen_Removal',)]
[2024-05-13 10:39:39] Task [2368/20010], Train Loss: 0.2275642, Train Accuracy: 0.9375001, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',)]
[2024-05-13 10:39:51] Task [2376/20010], Train Loss: 0.4333594, Train Accuracy: 0.9000000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 10:40:03] Task [2384/20010], Train Loss: 0.6748127, Train Accuracy: 0.8750001, Used Classes: [('HC_Finalization_of_operation',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Creation_of_stoma',)]
[2024-05-13 10:40:15] Task [2392/20010], Train Loss: 0.8820522, Train Accuracy: 0.8250000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Prostatic_pedicle_control',)]
[2024-05-13 10:40:27] Task [2400/20010], Train Loss: 0.8585886, Train Accuracy: 0.8250000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Exception',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_transverse_colon',), ('HC_Finalization_of_operation',)]
[2024-05-13 10:40:40] Task [2408/20010], Train Loss: 0.9683422, Train Accuracy: 0.7375001, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-13 10:40:52] Task [2416/20010], Train Loss: 0.9214113, Train Accuracy: 0.8125001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Incision',), ('CA_Capsule_Polishing',)]
[2024-05-13 10:41:04] Task [2424/20010], Train Loss: 0.1894387, Train Accuracy: 0.9375000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_transverse_colon',), ('HC_Exception',), ('HC_Finalization_of_operation',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',)]
[2024-05-13 10:41:16] Task [2432/20010], Train Loss: 1.3773296, Train Accuracy: 0.7625000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-13 10:41:28] Task [2440/20010], Train Loss: 0.8669875, Train Accuracy: 0.8375000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',)]
[2024-05-13 10:41:40] Task [2448/20010], Train Loss: 0.6492101, Train Accuracy: 0.8750001, Used Classes: [('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 10:41:52] Task [2456/20010], Train Loss: 0.3773216, Train Accuracy: 0.9000000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:42:04] Task [2464/20010], Train Loss: 0.6949567, Train Accuracy: 0.8625000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Washing',), ('LH_Preparation',)]
[2024-05-13 10:42:16] Task [2472/20010], Train Loss: 1.1131467, Train Accuracy: 0.7500000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-13 10:42:28] Task [2480/20010], Train Loss: 0.6797851, Train Accuracy: 0.8500000, Used Classes: [('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 10:42:41] Task [2488/20010], Train Loss: 0.4096569, Train Accuracy: 0.8750000, Used Classes: [('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',)]
[2024-05-13 10:42:53] Task [2496/20010], Train Loss: 0.5011110, Train Accuracy: 0.9000000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 10:43:05] Task [2504/20010], Train Loss: 0.3193101, Train Accuracy: 0.9375000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Exception',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-13 10:43:17] Task [2512/20010], Train Loss: 0.8955767, Train Accuracy: 0.8375000, Used Classes: [('CA_Incision',), ('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 10:43:29] Task [2520/20010], Train Loss: 0.6111155, Train Accuracy: 0.8625001, Used Classes: [('LH_Suturing',), ('LH_Washing',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 10:43:41] Task [2528/20010], Train Loss: 1.5476115, Train Accuracy: 0.7625000, Used Classes: [('LH_Washing',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 10:43:54] Task [2536/20010], Train Loss: 0.7784815, Train Accuracy: 0.8500000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',), ('CA_Hydrodissection',)]
[2024-05-13 10:44:06] Task [2544/20010], Train Loss: 0.3645284, Train Accuracy: 0.9250001, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Seminal_vesicle_dissection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-13 10:44:18] Task [2552/20010], Train Loss: 1.4050828, Train Accuracy: 0.7500000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Finalization_of_operation',), ('HC_Creation_of_stoma',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-13 10:44:30] Task [2560/20010], Train Loss: 0.5205613, Train Accuracy: 0.8875000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',)]
[2024-05-13 10:44:42] Task [2568/20010], Train Loss: 0.5232121, Train Accuracy: 0.8750001, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-13 10:44:54] Task [2576/20010], Train Loss: 1.1656579, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 10:45:06] Task [2584/20010], Train Loss: 0.4535283, Train Accuracy: 0.9375000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:45:18] Task [2592/20010], Train Loss: 1.4753749, Train Accuracy: 0.7625000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',)]
[2024-05-13 10:45:30] Task [2600/20010], Train Loss: 0.4735331, Train Accuracy: 0.8625000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:45:42] Task [2608/20010], Train Loss: 1.0110071, Train Accuracy: 0.8375000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Capsule_Polishing',), ('CA_Rhexis',)]
[2024-05-13 10:45:54] Task [2616/20010], Train Loss: 0.7621734, Train Accuracy: 0.8375000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-13 10:46:07] Task [2624/20010], Train Loss: 0.8193231, Train Accuracy: 0.8125000, Used Classes: [('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Preparation',)]
[2024-05-13 10:46:19] Task [2632/20010], Train Loss: 0.5285481, Train Accuracy: 0.8875000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:46:31] Task [2640/20010], Train Loss: 0.8204181, Train Accuracy: 0.8000001, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Exception',)]
[2024-05-13 10:46:43] Task [2648/20010], Train Loss: 0.1906081, Train Accuracy: 0.9250000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:46:55] Task [2656/20010], Train Loss: 0.4634588, Train Accuracy: 0.8625001, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',)]
[2024-05-13 10:47:08] Task [2664/20010], Train Loss: 0.4504568, Train Accuracy: 0.8875000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 10:47:20] Task [2672/20010], Train Loss: 0.4654932, Train Accuracy: 0.9250001, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Phacoemulsificiation',), ('CA_Incision',), ('CA_Rhexis',), ('CA_Capsule_Polishing',)]
[2024-05-13 10:47:32] Task [2680/20010], Train Loss: 0.8629023, Train Accuracy: 0.8625000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',)]
[2024-05-13 10:47:44] Task [2688/20010], Train Loss: 0.8953916, Train Accuracy: 0.7625000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Exception',)]
[2024-05-13 10:47:56] Task [2696/20010], Train Loss: 0.4954910, Train Accuracy: 0.9125000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-13 10:48:08] Task [2704/20010], Train Loss: 0.5049441, Train Accuracy: 0.9125000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:48:20] Task [2712/20010], Train Loss: 0.2945049, Train Accuracy: 0.9375000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',)]
[2024-05-13 10:48:33] Task [2720/20010], Train Loss: 0.7212905, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 10:48:45] Task [2728/20010], Train Loss: 1.2710773, Train Accuracy: 0.8375000, Used Classes: [('LH_Washing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 10:48:57] Task [2736/20010], Train Loss: 0.5719733, Train Accuracy: 0.8375000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',)]
[2024-05-13 10:49:09] Task [2744/20010], Train Loss: 0.4995273, Train Accuracy: 0.8625001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-05-13 10:49:21] Task [2752/20010], Train Loss: 0.4573766, Train Accuracy: 0.8875000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Finalization_of_operation',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-13 10:49:33] Task [2760/20010], Train Loss: 0.7297527, Train Accuracy: 0.7875001, Used Classes: [('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Seminal_vesicle_dissection',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 10:49:45] Task [2768/20010], Train Loss: 0.7962321, Train Accuracy: 0.8500000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Idle',)]
[2024-05-13 10:49:57] Task [2776/20010], Train Loss: 0.2187871, Train Accuracy: 0.9125000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-13 10:50:10] Task [2784/20010], Train Loss: 0.9755081, Train Accuracy: 0.8625001, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-13 10:50:22] Task [2792/20010], Train Loss: 0.6210493, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Washing',)]
[2024-05-13 10:50:34] Task [2800/20010], Train Loss: 0.7400331, Train Accuracy: 0.9000000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-13 10:50:46] Task [2808/20010], Train Loss: 0.4902079, Train Accuracy: 0.8875000, Used Classes: [('GR_Idle',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-13 10:50:58] Task [2816/20010], Train Loss: 0.7452284, Train Accuracy: 0.8750000, Used Classes: [('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',)]
[2024-05-13 10:51:10] Task [2824/20010], Train Loss: 0.7306991, Train Accuracy: 0.8500001, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 10:51:23] Task [2832/20010], Train Loss: 0.4114244, Train Accuracy: 0.9125000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Preparation',), ('LH_Specimen_Removal',)]
[2024-05-13 10:51:35] Task [2840/20010], Train Loss: 0.3680683, Train Accuracy: 0.9000000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Prostatic_pedicle_control',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',)]
[2024-05-13 10:51:47] Task [2848/20010], Train Loss: 0.1633150, Train Accuracy: 0.9500000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',), ('CA_Incision',)]
[2024-05-13 10:51:59] Task [2856/20010], Train Loss: 0.8164982, Train Accuracy: 0.7875000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Washing',)]
[2024-05-13 10:52:11] Task [2864/20010], Train Loss: 1.0908619, Train Accuracy: 0.8250000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Incision',), ('CA_Rhexis',)]
[2024-05-13 10:52:23] Task [2872/20010], Train Loss: 0.4793107, Train Accuracy: 0.8250000, Used Classes: [('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 10:52:36] Task [2880/20010], Train Loss: 0.8056495, Train Accuracy: 0.8000000, Used Classes: [('CA_Incision',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',), ('CA_Rhexis',)]
[2024-05-13 10:52:48] Task [2888/20010], Train Loss: 0.3536144, Train Accuracy: 0.8875000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Preparation',)]
[2024-05-13 10:53:00] Task [2896/20010], Train Loss: 0.3673831, Train Accuracy: 0.9125000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',)]
[2024-05-13 10:53:12] Task [2904/20010], Train Loss: 0.6413711, Train Accuracy: 0.8500000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Washing',), ('LH_Specimen_Removal',)]
[2024-05-13 10:53:24] Task [2912/20010], Train Loss: 1.5292008, Train Accuracy: 0.8375000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',), ('CA_Hydrodissection',)]
[2024-05-13 10:53:36] Task [2920/20010], Train Loss: 1.3686340, Train Accuracy: 0.8250000, Used Classes: [('HC_Exception',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-13 10:53:48] Task [2928/20010], Train Loss: 0.4374341, Train Accuracy: 0.9125000, Used Classes: [('CA_Hydrodissection',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',)]
[2024-05-13 10:54:00] Task [2936/20010], Train Loss: 1.0806630, Train Accuracy: 0.8375000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Preparation',)]
