[2024-05-13 21:09:25] Options: Namespace(dataset='sp', learning_rate=0.0001, tasks_per_batch=8, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=1, query_per_class_test=1, test_iters=[100, 1000, 5000, 10000, 20000], num_test_tasks=10000, print_freq=8, seq_len=17, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2], scratch='', num_gpus=1, debug_loader=False, split=4, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-13 21:09:25] Checkpoint Directory: checkpoint

[2024-05-13 21:09:54] Task [8/20010], Train Loss: 1.6751066, Train Accuracy: 0.6285715, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',)]
[2024-05-13 23:40:45] Task [4736/20010], Train Loss: 0.2519435, Train Accuracy: 0.9000000, Used Classes: [('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',)]
[2024-05-13 23:40:49] Task [4744/20010], Train Loss: 0.4500234, Train Accuracy: 0.8000000, Used Classes: [('HC_Dissection_and_resection_of_the_rectum',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Creation_of_stoma',), ('HC_Exception',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-13 23:40:55] Task [4752/20010], Train Loss: 0.2640465, Train Accuracy: 0.9000000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',)]
[2024-05-13 23:41:00] Task [4760/20010], Train Loss: 0.5239273, Train Accuracy: 0.7250000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_ascending_colon',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Exception',)]
[2024-05-13 23:41:06] Task [4768/20010], Train Loss: 0.2706307, Train Accuracy: 0.8500000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_transverse_colon',)]
[2024-05-13 23:41:11] Task [4776/20010], Train Loss: 0.1738645, Train Accuracy: 0.9250000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 23:41:16] Task [4784/20010], Train Loss: 0.5971285, Train Accuracy: 0.6250001, Used Classes: [('HC_Exception',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Finalization_of_operation',)]
[2024-05-13 23:41:20] Task [4792/20010], Train Loss: 0.5121472, Train Accuracy: 0.7500001, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Prostatic_pedicle_control',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-13 23:41:27] Task [4800/20010], Train Loss: 0.1493669, Train Accuracy: 0.9000000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-13 23:41:32] Task [4808/20010], Train Loss: 0.3679581, Train Accuracy: 0.8500000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Phacoemulsificiation',), ('CA_Hydrodissection',), ('CA_Viscous_agent_removal',)]
[2024-05-13 23:41:40] Task [4816/20010], Train Loss: 0.8475258, Train Accuracy: 0.7750000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-13 23:41:45] Task [4824/20010], Train Loss: 0.4585658, Train Accuracy: 0.8250000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Exception',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-05-13 23:41:52] Task [4832/20010], Train Loss: 0.1159479, Train Accuracy: 0.9500000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-13 23:41:58] Task [4840/20010], Train Loss: 0.0984444, Train Accuracy: 0.9500000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',)]
[2024-05-13 23:42:03] Task [4848/20010], Train Loss: 0.4887950, Train Accuracy: 0.7750000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Phacoemulsificiation',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Incision',)]
[2024-05-13 23:42:09] Task [4856/20010], Train Loss: 0.1253934, Train Accuracy: 0.9000000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-13 23:42:14] Task [4864/20010], Train Loss: 0.3278185, Train Accuracy: 0.8750000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 23:42:19] Task [4872/20010], Train Loss: 0.2928919, Train Accuracy: 0.9000000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Rhexis',), ('CA_Lens_implant_setting-up',), ('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-13 23:42:24] Task [4880/20010], Train Loss: 0.3655508, Train Accuracy: 0.8750001, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 23:42:29] Task [4888/20010], Train Loss: 0.4803873, Train Accuracy: 0.7250000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',), ('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-05-13 23:42:33] Task [4896/20010], Train Loss: 0.1958384, Train Accuracy: 0.8500000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Exception',), ('HC_Finalization_of_operation',), ('HC_Creation_of_stoma',)]
[2024-05-13 23:42:38] Task [4904/20010], Train Loss: 0.3242551, Train Accuracy: 0.8750001, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Rhexis',)]
[2024-05-13 23:42:43] Task [4912/20010], Train Loss: 0.2745596, Train Accuracy: 0.9000000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-13 23:42:51] Task [4920/20010], Train Loss: 0.0902941, Train Accuracy: 0.9750000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-13 23:43:00] Task [4928/20010], Train Loss: 0.4059808, Train Accuracy: 0.7000000, Used Classes: [('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 23:43:06] Task [4936/20010], Train Loss: 0.5208014, Train Accuracy: 0.8250000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',)]
[2024-05-13 23:43:13] Task [4944/20010], Train Loss: 0.2449065, Train Accuracy: 0.8500001, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-13 23:43:20] Task [4952/20010], Train Loss: 0.3587114, Train Accuracy: 0.8750001, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',)]
[2024-05-13 23:43:25] Task [4960/20010], Train Loss: 0.1582862, Train Accuracy: 0.9000000, Used Classes: [('HC_Dissection_and_resection_of_the_rectum',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',), ('HC_Exception',)]
[2024-05-13 23:43:30] Task [4968/20010], Train Loss: 0.2058727, Train Accuracy: 0.9250000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Creation_of_stoma',), ('HC_Finalization_of_operation',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',)]
[2024-05-13 23:43:35] Task [4976/20010], Train Loss: 0.2594211, Train Accuracy: 0.8750001, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 23:43:43] Task [4984/20010], Train Loss: 0.2005356, Train Accuracy: 0.9250000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 23:43:48] Task [4992/20010], Train Loss: 0.5292334, Train Accuracy: 0.9250000, Used Classes: [('CA_Hydrodissection',), ('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',)]
[2024-05-13 23:43:53] Task [5000/20010], Train Loss: 0.5422976, Train Accuracy: 0.8500000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Rhexis',), ('CA_Irrigation_and_aspiration',)]
[2024-05-14 00:29:33] Task [5000/20010], Test Accuracy: 69.3800013, Test Confidence: 0.3933772
[2024-05-14 00:29:38] Task [5008/20010], Train Loss: 0.6923879, Train Accuracy: 0.7500001, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Finalization_of_operation',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-14 00:29:44] Task [5016/20010], Train Loss: 0.3037176, Train Accuracy: 0.8750000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-05-14 00:29:49] Task [5024/20010], Train Loss: 0.1048890, Train Accuracy: 0.9500000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-14 00:29:56] Task [5032/20010], Train Loss: 0.2082887, Train Accuracy: 0.8000001, Used Classes: [('HC_Creation_of_stoma',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Exception',)]
[2024-05-14 00:30:01] Task [5040/20010], Train Loss: 0.6705216, Train Accuracy: 0.7750000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Capsule_Polishing',)]
[2024-05-14 00:30:08] Task [5048/20010], Train Loss: 0.2632091, Train Accuracy: 0.8500001, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-14 00:30:15] Task [5056/20010], Train Loss: 0.7030346, Train Accuracy: 0.7750000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-14 00:30:20] Task [5064/20010], Train Loss: 0.5424700, Train Accuracy: 0.7750000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-14 00:30:25] Task [5072/20010], Train Loss: 0.2941607, Train Accuracy: 0.8500000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-14 00:30:34] Task [5080/20010], Train Loss: 0.4472255, Train Accuracy: 0.9000000, Used Classes: [('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Viscous_agent_injection',), ('CA_Hydrodissection',)]
[2024-05-14 00:30:41] Task [5088/20010], Train Loss: 0.3983677, Train Accuracy: 0.8000000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',)]
[2024-05-14 00:30:48] Task [5096/20010], Train Loss: 0.0922216, Train Accuracy: 0.9750000, Used Classes: [('GR_Idle',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',)]
[2024-05-14 00:30:53] Task [5104/20010], Train Loss: 0.3103387, Train Accuracy: 0.8000000, Used Classes: [('CA_Rhexis',), ('CA_Hydrodissection',), ('CA_Viscous_agent_injection',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',)]
[2024-05-14 00:30:57] Task [5112/20010], Train Loss: 0.1518626, Train Accuracy: 0.9500000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Specimen_Removal',)]
[2024-05-14 00:31:04] Task [5120/20010], Train Loss: 1.0405980, Train Accuracy: 0.7250000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-14 00:31:09] Task [5128/20010], Train Loss: 0.2103695, Train Accuracy: 0.8750001, Used Classes: [('CA_Rhexis',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',)]
[2024-05-14 00:31:13] Task [5136/20010], Train Loss: 0.3098610, Train Accuracy: 0.9250000, Used Classes: [('CA_Rhexis',), ('CA_Viscous_agent_removal',), ('CA_Hydrodissection',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',)]
[2024-05-14 00:31:20] Task [5144/20010], Train Loss: 0.2304980, Train Accuracy: 0.8750000, Used Classes: [('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Washing',)]
[2024-05-14 00:31:25] Task [5152/20010], Train Loss: 0.4341241, Train Accuracy: 0.8250000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Exception',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_transverse_colon',)]
[2024-05-14 00:31:30] Task [5160/20010], Train Loss: 0.1703173, Train Accuracy: 0.9000000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-14 00:31:36] Task [5168/20010], Train Loss: 0.0704686, Train Accuracy: 0.9500000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Phacoemulsificiation',)]
[2024-05-14 00:31:45] Task [5176/20010], Train Loss: 0.0479379, Train Accuracy: 0.9750000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',)]
[2024-05-14 00:31:52] Task [5184/20010], Train Loss: 0.3428508, Train Accuracy: 0.8250000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-14 00:31:57] Task [5192/20010], Train Loss: 0.6684161, Train Accuracy: 0.8000000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-14 00:32:02] Task [5200/20010], Train Loss: 0.6484275, Train Accuracy: 0.6750000, Used Classes: [('CA_Hydrodissection',), ('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_injection',)]
[2024-05-14 00:32:06] Task [5208/20010], Train Loss: 0.0996790, Train Accuracy: 0.9000000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-14 00:32:15] Task [5216/20010], Train Loss: 0.6597716, Train Accuracy: 0.8000000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-14 00:32:19] Task [5224/20010], Train Loss: 0.2196102, Train Accuracy: 0.8750000, Used Classes: [('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',)]
[2024-05-14 00:32:24] Task [5232/20010], Train Loss: 0.2438780, Train Accuracy: 0.9250000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-14 00:32:31] Task [5240/20010], Train Loss: 0.4609899, Train Accuracy: 0.7250000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Exception',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-14 00:32:38] Task [5248/20010], Train Loss: 0.1238587, Train Accuracy: 0.8750000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-14 00:32:43] Task [5256/20010], Train Loss: 0.7733780, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-14 00:32:48] Task [5264/20010], Train Loss: 0.3785364, Train Accuracy: 0.8500000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Bladder_neck_reconstruction',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',)]
[2024-05-14 00:32:56] Task [5272/20010], Train Loss: 0.3751281, Train Accuracy: 0.9250000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-14 00:33:03] Task [5280/20010], Train Loss: 0.3135602, Train Accuracy: 0.8750000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Preparation',)]
[2024-05-14 00:33:07] Task [5288/20010], Train Loss: 0.3876685, Train Accuracy: 0.9000000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',)]
[2024-05-14 00:33:12] Task [5296/20010], Train Loss: 0.5441930, Train Accuracy: 0.7000000, Used Classes: [('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Preparation',)]
[2024-05-14 00:33:17] Task [5304/20010], Train Loss: 0.2630219, Train Accuracy: 0.8750000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Preparation',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-14 00:33:23] Task [5312/20010], Train Loss: 0.1592104, Train Accuracy: 0.9500000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-14 00:33:28] Task [5320/20010], Train Loss: 0.3119391, Train Accuracy: 0.8750001, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Suturing',)]
[2024-05-14 00:33:33] Task [5328/20010], Train Loss: 0.3584853, Train Accuracy: 0.8250000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_transverse_colon',), ('HC_Exception',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-05-14 00:33:38] Task [5336/20010], Train Loss: 0.5242363, Train Accuracy: 0.8250000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Hydrodissection',), ('CA_Incision',), ('CA_Tonifying_and_antibiotics',), ('CA_Rhexis',)]
[2024-05-14 00:33:43] Task [5344/20010], Train Loss: 0.2762547, Train Accuracy: 0.8250000, Used Classes: [('LH_Washing',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',)]
[2024-05-14 00:33:50] Task [5352/20010], Train Loss: 0.4685360, Train Accuracy: 0.7750000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-14 00:33:55] Task [5360/20010], Train Loss: 0.6077474, Train Accuracy: 0.8500000, Used Classes: [('CA_Rhexis',), ('CA_Irrigation_and_aspiration',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Viscous_agent_removal',)]
[2024-05-14 00:34:01] Task [5368/20010], Train Loss: 0.1113132, Train Accuracy: 0.9500000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-14 00:34:07] Task [5376/20010], Train Loss: 0.5527146, Train Accuracy: 0.7750000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-14 00:34:11] Task [5384/20010], Train Loss: 0.4987774, Train Accuracy: 0.8250000, Used Classes: [('HC_Dissection_and_resection_of_the_rectum',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',)]
